versionCreated,text,storyId,sourceCode
2022-12-09 13:31:30+00:00,UPDATE 4-Britain reviews financial rules to bolster City's global clout,urn:newsml:newswire.refinitiv.com:20221209:nL8N32Z18U:1,NS:RTRS
2022-12-09 13:04:33+00:00,BNP Paribas hands its London bankers standardised job titles to ensure transparency,urn:newsml:newswire.refinitiv.com:20221209:nL8N32X1NH:1,NS:RTRS
2022-12-08 18:15:02+00:00,UPDATE 3-Barclays promotes mostly men to investment bank managing director,urn:newsml:newswire.refinitiv.com:20221208:nL8N32Y442:6,NS:RTRS
2022-12-08 14:35:12.104000+00:00,"BARCLAYS - APPOINTMENT OF 85 NEW MANAGING DIRECTORS WITHIN CORPORATE AND INVESTMENT BANK, EFFECTIVE 1 JANUARY 2023",urn:newsml:newswire.refinitiv.com:20221208:nFWN32Y19E:2,NS:RTRS
2022-12-08 14:35:07.136000+00:00,BARCLAYS APPOINTS 85 NEW MANAGING DIRECTORS IN THE CORPORATE AND INVESTMENT BANK,urn:newsml:newswire.refinitiv.com:20221208:nFWN32Y19E:1,NS:RTRS
2022-12-08 14:31:40+00:00,Barclays promotes 85 in investment bank to managing director,urn:newsml:newswire.refinitiv.com:20221208:nL8N32Y41O:2,NS:RTRS
2022-12-08 14:30:02+00:00,BARCLAYS PROMOTES 85 IN INVESTMENT BANK TO MANAGING DIRECTOR,urn:newsml:newswire.refinitiv.com:20221208:nL8N32Y41O:1,NS:RTRS
2022-12-08 12:21:53+00:00,BREAKINGVIEWS-New buy-now-pay-later fad runs old-school risks,urn:newsml:newswire.refinitiv.com:20221208:nL8N32Y23J:5,NS:RTRS
2022-12-07 16:00:00.974000+00:00,BARCLAYS APPOINTS JIM ROSSMAN AS GLOBAL HEAD OF SHAREHOLDER ADVISORY,urn:newsml:newswire.refinitiv.com:20221207:nTUA9TRDV8:1,NS:RTRS
2022-12-07 12:04:48+00:00,"UPDATE 1-Banks face 6% capital hike from remaining Basel rules, says Bank of England",urn:newsml:newswire.refinitiv.com:20221207:nL1N32X0U5:1,NS:RTRS
2022-12-07 10:46:14+00:00,UPDATE 2-Barclays names Currie as chief operating officer in management reshuffle,urn:newsml:newswire.refinitiv.com:20221207:nL1N32X0PE:2,NS:RTRS
2022-12-07 09:51:43+00:00,Barclays announces new Chief Operating Officer,urn:newsml:newswire.refinitiv.com:20221207:nL8N32X21E:2,NS:RTRS
2022-12-07 09:44:35+00:00,VIM MARU WILL JOIN AS GLOBAL HEAD OF CONSUMER BANKING & PAYMENTS,urn:newsml:newswire.refinitiv.com:20221207:nL8N32X21E:4,NS:RTRS
2022-12-07 09:44:35+00:00,ALISTAIR CURRIE WILL TAKE ON THE ROLES OF GROUP COO AND CHIEF EXECUTIVE OF BX,urn:newsml:newswire.refinitiv.com:20221207:nL8N32X21E:3,NS:RTRS
2022-12-07 09:44:34+00:00,MARK ASHTON-RIGBY WILL STEP DOWN FROM HIS CURRENT ROLE AS GROUP CHIEF OPERATING OFFICER,urn:newsml:newswire.refinitiv.com:20221207:nL8N32X21E:2,NS:RTRS
2022-12-07 09:44:34+00:00,BARCLAYS ANNOUNCES UPDATES TO GROUP EXECUTIVE COMMITTEE,urn:newsml:newswire.refinitiv.com:20221207:nL8N32X21E:1,NS:RTRS
2022-12-06 15:11:29+00:00,"EUROPE RESEARCH ROUNDUP- H&M, Medica Group, Vinci",urn:newsml:newswire.refinitiv.com:20221206:nL4N32W1BM:4,NS:RTRS
2022-12-06 11:55:05+00:00,BREAKINGVIEWS-UniCredit CEO Orcel has leverage in pay debate,urn:newsml:newswire.refinitiv.com:20221206:nL8N32W1NY:2,NS:RTRS
2022-12-06 11:00:00+00:00,M&G-backed Moneyfarm buys UK digital pension adviser Profile Pensions,urn:newsml:newswire.refinitiv.com:20221206:nL8N32V598:1,NS:RTRS
2022-12-06 07:08:54.001000+00:00,BARCLAYS <BARC.L>: JP MORGAN RAISES TARGET PRICE TO 220P FROM 180P,urn:newsml:newswire.refinitiv.com:20221206:nFWN32W1R5:1,NS:RTRS
2022-12-05 14:23:43.130000+00:00,"Refinitiv Newscasts - Reuters Today: European stocks mixed, PMIs, China, OPEC+, EU Sanctions-Russia Oil",urn:newsml:newswire.refinitiv.com:20221205:nRTV9gvZRL:17,NS:RTRS
2022-12-05 14:18:51+00:00,UPDATE 2-Fintech Circle terminates $9 bln deal with Bob Diamond-backed SPAC,urn:newsml:newswire.refinitiv.com:20221205:nL4N32V2LA:7,NS:RTRS
2022-12-02 14:25:02+00:00,BUZZ-Street View: Banking on Bank of West for BMO growth,urn:newsml:newswire.refinitiv.com:20221202:nL4N32S2MU:1,NS:RTRS
