versionCreated,text,storyId,sourceCode
2022-10-27 03:09:52.103000+00:00,STANDARD CHARTERED PLC <STAN.L>: CREDIT SUISSE  RAISES TARGET PRICE TO 540P FROM 510P,urn:newsml:newswire.refinitiv.com:20221027:nFWN31S05I:1,NS:RTRS
2022-10-26 14:32:18.837000+00:00,Refinitiv Newscasts - Deutsche Bank reports big jump in profit,urn:newsml:newswire.refinitiv.com:20221026:nRTV2xWK67:17,NS:RTRS
2022-10-26 12:41:46+00:00,"LIVE MARKETS-Bank quintet beat: ""Flat is the new up""",urn:newsml:newswire.refinitiv.com:20221026:nL8N31R5IK:3,NS:RTRS
2022-10-26 12:16:47.781000+00:00,Refinitiv Newscasts - Asia Insight: Stocks rise on hopes of slowing rate hikes,urn:newsml:newswire.refinitiv.com:20221026:nRTV9yDZn4:7,NS:RTRS
2022-10-26 10:10:10+00:00,WRAPUP 1-European banks cash in on rising rates as clouds gather,urn:newsml:newswire.refinitiv.com:20221026:nL8N31R0E7:2,NS:RTRS
2022-10-26 08:10:50+00:00,"UPDATE 5-StanChart surprises with 40% profit jump, ups income goal on rising rates",urn:newsml:newswire.refinitiv.com:20221026:nL1N31R07K:1,NS:RTRS
2022-10-26 07:32:18+00:00,BUZZ-Standard Chartered's Hong Kong shares jump as Q3 profit beats estimates,urn:newsml:newswire.refinitiv.com:20221026:nL1N31R0GK:1,NS:RTRS
2022-10-26 06:57:53+00:00,UPDATE 1-UK Stocks-Factors to watch on Oct 26,urn:newsml:newswire.refinitiv.com:20221026:nL4N31R1GD:1,NS:RTRS
2022-10-26 06:26:21+00:00,STANDARD CHARTERED <STAN.L> EXEC: PROFIT TARGETS FOR CHINA BUSINESS FOR 2024 REMAIN ACHIEVABLE,urn:newsml:newswire.refinitiv.com:20221026:nL4N31R1FM:1,NS:RTRS
2022-10-26 05:28:27+00:00,UK Stocks-Factors to watch on Oct 26,urn:newsml:newswire.refinitiv.com:20221026:nL4N31R15O:1,NS:RTRS
2022-10-26 05:06:08+00:00,HONG KONG SHARES OF STANDARD CHARTERED <2888.HK> RISE 5% AFTER IT POSTS FORECAST-BEATING PROFIT,urn:newsml:newswire.refinitiv.com:20221026:nL4N31R11Y:1,NS:RTRS
2022-10-26 04:35:43+00:00,BRIEF-Standard Chartered Says Q3 Net Interest Margin Up 8 bps QoQ To 1.43%,urn:newsml:newswire.refinitiv.com:20221026:nFWN31Q7WY:1,NS:RTRS
2022-10-26 04:23:23.317000+00:00,STANDARD CHARTERED PLC - EXPECTED THAT RESULTS FROM MARKETS AND BUSINESSES BEING EXITED WILL BE REPORTED IN RESTRUCTURING  FROM 1 JANUARY 2023.,urn:newsml:newswire.refinitiv.com:20221026:nFWN31Q828:1,NS:RTRS
2022-10-26 04:22:25.238000+00:00,STANDARD CHARTERED - NET IMPACT OF EXPECTED CREDIT LOSSES OF $33 MLN FOR 9 MONTHS ENDED SEPT 30,urn:newsml:newswire.refinitiv.com:20221026:nFWN31Q88A:5,NS:RTRS
2022-10-26 04:20:50.306000+00:00,"STANDARD CHARTERED - ENTIRE $500 MLN SHARE BUYBACK IS DEDUCTED FROM CET1 IN PERIOD, REDUCING RATIO BY 20 BASIS POINTS",urn:newsml:newswire.refinitiv.com:20221026:nFWN31Q7WY:18,NS:RTRS
2022-10-26 04:20:30.440000+00:00,STANDARD CHARTERED - CONTINUES TO REMAIN ALERT TO A VOLATILE & CHALLENGING EXTERNAL ENVIRONMENT INCLUDING PRESSURES IN CHINA COMMERCIAL REAL ESTATE SECTOR,urn:newsml:newswire.refinitiv.com:20221026:nFWN31Q7WY:17,NS:RTRS
2022-10-26 04:20:16.105000+00:00,"STANDARD CHARTERED - AS OF 30 SEPT, GROUP WAS PARTWAY THROUGH $500 MLN SHARE BUYBACK PROGRAMME IT ANNOUNCED ON 1ST AUGUST AND HAD SPENT $432 MLN",urn:newsml:newswire.refinitiv.com:20221026:nFWN31Q7WY:16,NS:RTRS
2022-10-26 04:20:13+00:00,"StanChart Q3 profit jumps 40%, beats estimates",urn:newsml:newswire.refinitiv.com:20221026:nL4N31Q3NW:4,NS:RTRS
