,Y,buzz_News,buzz_News_Headline,buzz_News_Social,buzz_Social,innovation_News,innovation_News_Headline,innovation_News_Social,innovation_Social,laborDispute_News,laborDispute_News_Headline,laborDispute_News_Social,laborDispute_Social,layoffs_News,layoffs_News_Headline,layoffs_News_Social,layoffs_Social,managementTrust_News,managementTrust_News_Headline,managementTrust_News_Social,managementTrust_Social,mentions_News,mentions_News_Headline,mentions_News_Social,mentions_Social,ticker_
82,2022,22131.05,907.5,27496.8,5365.75,0.090909,0.25,0.04878,1.0,0.00823,0.0,0.029412,0.041667,0.012195,0.0,0.007042,0.0,0.125,0.125,0.115385,0.122449,5475.0,542.0,7109.0,1634.0,SDR
83,2023,2633.5,102.0,3079.0,445.5,0.111111,0.0,0.111111,0.045455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045455,0.045455,1011.0,102.0,1087.0,76.0,SDR
84,2022,17564.35,414.5,25032.55,7468.2,0.079096,0.083333,0.333333,0.333333,0.019802,0.0,0.076923,0.142857,0.0,0.0,0.0,0.0,0.042553,0.0,0.102564,0.121212,2863.0,217.0,4896.0,2033.0,SVT
85,2023,6335.0,193.5,10825.5,4490.5,0.04,0.0,0.034483,0.5,0.019608,0.0,0.012048,0.021277,0.0,0.0,0.0,0.0,0.011905,0.0,0.010526,0.012048,1355.0,96.0,2310.0,955.0,SVT
86,2022,6283.55,103.5,7001.25,717.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017094,0.0,0.017094,0.0,1227.0,96.0,1724.0,497.0,PSN
87,2023,6692.5,218.0,6784.5,92.0,0.007874,0.0,0.007874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012116,0.0,0.012116,0.0,1097.0,86.0,1135.0,38.0,PSN
88,2022,18235.2,611.5,19977.9,1742.7,0.142857,0.0,0.142857,0.285714,0.002088,0.0,0.008772,0.076923,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.054795,4080.0,404.0,5356.0,1276.0,REL
89,2023,8069.7,255.0,8233.7,164.0,0.04,0.0,0.038462,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010582,0.0,0.010309,0.0,2803.0,290.0,2930.0,127.0,REL
90,2022,3001.5,118.5,5045.4,2043.9,0.111111,0.0,0.090909,0.066667,0.0,0.0,0.035714,0.0625,0.0,0.0,0.0,0.0,0.007407,0.0,0.166667,0.166667,1565.0,815.0,2328.0,763.0,MNG
91,2023,304.0,34.0,411.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465.0,321.0,511.0,46.0,MNG
92,2022,7279.5,171.5,7839.0,559.5,0.055556,0.0,0.055556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.171429,0.0,0.166667,0.0,1995.0,134.0,2412.0,417.0,SGE
93,2023,2126.9,53.0,2799.9,673.0,0.060606,0.0,0.060606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008529,0.0,0.012251,0.021739,581.0,30.0,883.0,302.0,SGE
94,2022,1289.6,65.5,1542.1,252.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409.0,154.0,510.0,101.0,FCIT
95,2023,764.0,76.0,876.5,112.5,0.010204,0.0,0.010204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,31.0,242.0,18.0,FCIT
96,2022,3856.75,157.0,5719.75,1863.0,0.011364,0.0,0.071429,0.071429,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.0,0.117647,0.0,0.068966,0.034483,1148.0,92.0,1517.0,369.0,BKG
97,2023,1705.9,62.0,1845.9,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595.0,35.0,616.0,21.0,BKG
98,2022,27920.75,703.5,29237.5,1316.75,0.2,0.5,0.2,0.25,0.090909,0.142857,0.090909,0.0,0.043478,0.0,0.04,0.0,0.052033,0.0,0.052033,0.0,6902.0,362.0,7596.0,694.0,INF
99,2023,9529.6,273.5,10213.1,683.5,0.142857,0.0,0.142857,0.076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478,0.0,0.043478,0.083333,2236.0,172.0,2456.0,220.0,INF
100,2022,41301.05,1517.5,55389.55,14088.5,0.055556,0.0,0.042929,0.1,0.005105,0.0,0.090909,0.090909,0.0,0.0,0.0625,0.066667,0.080808,0.0,0.090909,0.102564,8122.0,859.0,11560.0,3438.0,PRU
101,2023,13809.0,559.5,14527.0,718.0,0.022739,0.0,0.022511,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.028986,0.030303,0.031008,0.0,0.030848,0.0,4417.0,433.0,4815.0,398.0,PRU
102,2022,18584.600000000002,537.0,31240.45,12655.85,0.5,0.25,0.097561,0.097561,0.083333,0.0,0.044944,0.044944,0.071429,0.0,0.2,0.2,0.0625,0.0,0.137931,0.137931,3589.0,282.0,6054.0,2465.0,CPG
103,2023,7860.1,235.0,10013.6,2153.5,0.357143,0.0,0.263158,0.2,0.08,0.0,0.08,0.030303,0.4,0.0,0.285714,0.012422,0.093458,0.0,0.071685,0.010256,2324.0,191.0,2673.0,349.0,CPG
104,2022,7562.95,363.0,9776.65,2213.7,0.083333,0.0,0.111111,0.111111,0.0,0.0,0.047619,0.047619,0.0,0.0,0.00489,0.020619,0.133333,0.0,0.166667,0.166667,1982.0,240.0,2758.0,776.0,WEIR
105,2023,3870.8,173.5,4063.3,192.5,0.019293,0.0,0.019048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015504,0.0,0.015385,0.0,1313.0,135.0,1450.0,137.0,WEIR
106,2022,8620.05,182.0,19238.8,10618.75,0.166667,0.0,0.117647,0.222222,0.307692,0.0,0.307692,0.2,0.032432,0.0,0.028169,0.033058,0.066667,0.0,0.083333,0.083333,2023.0,126.0,3914.0,1891.0,BT.A
107,2023,2570.5,30.0,4029.2,1458.7,0.05042,0.0,0.05042,0.0,0.0,0.0,0.032787,0.032787,0.004545,0.0,0.015686,0.085714,0.028169,0.0,0.019465,0.0,562.0,37.0,816.0,254.0,BT.A
108,2022,54792.05,1635.5,71008.9,16216.85,0.076923,0.0,0.061069,0.125,0.007273,0.0,0.020305,0.066667,0.0,0.0,0.006289,0.013986,0.035704,0.0,0.070461,0.148571,11433.0,585.0,15007.0,3574.0,EXPN
109,2023,26016.7,840.0,30230.3,4213.6,0.055556,0.2,0.051813,0.2,0.0,0.0,0.0,0.0,0.043478,0.0,0.043478,0.0,0.039024,0.0,0.033613,0.0,5569.0,321.0,6798.0,1229.0,EXPN
110,2022,3581.3,137.5,3830.3,249.0,0.015504,0.0,0.015504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255319,0.333333,0.255319,0.0,1117.0,126.0,1392.0,275.0,DCC
111,2023,1823.1,80.0,1847.1,24.0,0.006667,0.0,0.006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017241,0.0,0.017241,0.0,478.0,44.0,495.0,17.0,DCC
112,2022,7100.35,330.0,7733.35,633.0,0.052632,0.0,0.052632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064516,0.0,0.055556,0.0,1916.0,295.0,2496.0,580.0,WPP
113,2023,4811.1,185.5,4887.1,76.0,0.008621,0.0,0.008621,0.0,0.0,0.0,0.0,0.0,0.058824,0.0,0.058824,0.0,0.069565,0.0,0.069565,0.0,1775.0,206.0,1831.0,56.0,WPP
114,2022,246257.4,11115.15,292493.15,46235.75,0.045977,0.071429,0.03966,0.014493,0.013761,0.090909,0.0125,0.034483,0.022383,0.006079,0.020619,0.025974,0.019316,0.0,0.016541,0.059259,45717.0,4101.0,55587.0,9870.0,TSCO
115,2023,120089.1,5397.5,140030.3,19941.2,0.023346,0.0,0.020045,0.051282,0.010471,0.066667,0.009174,0.022624,0.030916,0.013158,0.015777,0.019802,0.009699,0.001978,0.008011,0.012346,24623.0,2038.0,29347.0,4724.0,TSCO
116,2022,15195.35,471.0,21455.0,6259.65,0.028571,0.0,0.022222,0.013889,0.0,0.0,0.043478,0.043478,0.0,0.0,0.014184,0.026667,0.066667,0.0,0.181818,0.181818,3582.0,213.0,5421.0,1839.0,IHG
117,2023,8737.0,263.5,9290.0,553.0,0.028169,0.0,0.028169,0.0,0.0,0.0,0.0,0.0,0.002685,0.0,0.002484,0.0,0.111111,0.0,0.111111,0.0,2285.0,139.0,2543.0,258.0,IHG
118,2022,4239.05,213.5,5939.75,1700.7,0.076923,0.0,0.076923,0.066667,0.0,0.0,0.009662,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1261.0,111.0,1871.0,610.0,III
119,2023,1957.5,105.0,2249.0,291.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022599,0.333333,0.022346,0.0,811.0,60.0,892.0,81.0,III
120,2022,203388.45,9459.3,240666.35,37277.9,0.095238,0.040134,0.05042,0.054054,0.019269,0.166667,0.016818,0.05,0.009398,0.0,0.00744,0.008264,0.091089,0.083333,0.084893,0.048518,42917.0,4178.0,53164.0,10247.0,RIO
121,2023,95467.0,3844.6,108950.7,13483.7,0.017167,0.181818,0.095238,0.133333,0.001685,0.0,0.00143,0.003854,0.0,0.0,0.002255,0.022346,0.020168,0.0,0.016529,0.017007,19113.0,1437.0,22329.0,3216.0,RIO
122,2022,5095.5,225.5,5672.0,576.5,0.090909,0.0,0.090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.0,1733.0,182.0,2227.0,494.0,SPX
123,2023,2450.9,93.0,2498.9,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001379,0.0,0.001355,0.0,738.0,59.0,760.0,22.0,SPX
124,2022,16408.5,817.6,18339.2,1930.7,0.014815,0.0,0.012903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108108,0.0,0.088889,0.083333,4887.0,340.0,6077.0,1190.0,FRES
125,2023,8851.8,345.0,9561.8,710.0,0.010989,0.0,0.181818,0.181818,0.00554,0.0,0.004938,0.0,0.0,0.0,0.0,0.0,0.066667,0.0,0.066667,0.0,2736.0,212.0,2973.0,237.0,FRES
126,2022,123648.85,5413.75,153219.9,29571.05,0.044444,0.0,0.037736,0.071429,0.023297,0.1875,0.02,0.052632,0.023392,0.222222,0.016667,0.011561,0.028037,0.0,0.073298,0.119658,23479.0,2043.0,31026.0,7547.0,SBRY
127,2023,59306.9,2205.0,68231.1,8924.2,0.043243,0.166667,0.032626,0.020513,0.012253,0.095238,0.011807,0.027778,0.003077,0.018519,0.003604,0.032787,0.029412,0.0,0.025806,0.017544,14393.0,1200.0,17087.0,2694.0,SBRY
128,2022,10285.25,448.0,11487.5,1202.25,0.25,0.0,0.25,0.111111,0.061069,0.0,0.061069,0.090909,0.0,0.0,0.0,0.0,0.017241,0.0,0.038462,0.058824,3314.0,288.0,3817.0,503.0,CRDA
129,2023,4654.5,298.5,4905.5,251.0,0.125,0.0,0.111111,0.111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2047.0,170.0,2172.0,125.0,CRDA
130,2022,222.5,98.5,273.5,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,75.0,166.0,28.0,AUTO
131,2023,126.0,9.5,145.5,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,5.0,18.0,4.0,AUTO
132,2022,52134.95,1405.5,66322.9,14187.95,0.2,0.5,0.2,0.25,0.031189,0.0,0.038462,0.058824,0.005063,0.0,0.004376,0.0,0.117647,0.6,0.063492,0.076923,26149.0,688.0,30850.0,4701.0,LSEG
133,2023,18574.0,519.0,20748.0,2174.0,0.065934,0.0,0.065934,0.086957,0.0,0.0,0.022472,0.030769,0.004386,0.0,0.014388,0.076923,0.081818,0.0,0.077586,0.019802,6938.0,327.0,7782.0,844.0,LSEG
134,2022,112974.95,4523.95,126179.65,13204.7,0.071429,0.2,0.05298,0.064516,0.007394,0.0,0.006163,0.011834,0.015686,0.111111,0.01626,0.052632,0.050269,0.041667,0.027972,0.5,25691.0,2273.0,31431.0,5740.0,ULVR
135,2023,83546.0,2655.0,97327.5,13781.5,0.071233,0.095238,0.068241,0.028777,0.018045,0.047619,0.020498,0.111111,0.006015,0.0,0.015504,0.023529,0.0228,0.022727,0.025641,0.115385,19698.0,1170.0,23444.0,3746.0,ULVR
136,2022,5562.15,162.5,9224.4,3662.25,0.003521,0.0,0.076923,0.114286,0.0,0.0,0.0,0.0,0.003521,0.0,0.002941,0.0,0.032258,0.0,0.033898,0.047619,1591.0,150.0,2431.0,840.0,RTO
137,2023,8385.5,330.5,8966.5,581.0,0.018519,0.0,0.052632,0.052632,0.010638,0.0,0.010638,0.0,0.0,0.0,0.0,0.0,0.035714,0.0,0.035714,0.0,2812.0,308.0,2974.0,162.0,RTO
138,2022,243283.2,15486.0,449275.35,205992.15,0.064706,0.095238,0.093599,0.142202,0.009346,0.005698,0.005063,0.005764,0.045673,0.25,0.02721,0.018349,0.06087,0.214286,0.040936,0.034026,42809.0,6462.0,92778.0,49969.0,HSBA
139,2023,116217.3,8064.6,187789.1,71571.8,0.028169,0.033333,0.012841,0.010681,0.002958,0.0,0.003738,0.007663,0.016529,0.010208,0.006421,0.010444,0.013605,0.0,0.008538,0.020339,21304.0,3316.0,40733.0,19429.0,HSBA
140,2022,19078.45,1151.0,21582.15,2503.7,0.04,0.0,0.25,0.25,0.0,0.0,0.057143,0.057143,0.0,0.0,0.0,0.0,0.134831,0.0,0.113208,0.103448,3880.0,379.0,4708.0,828.0,BNZL
141,2023,7801.3,449.5,8287.3,486.0,0.064103,0.0,0.057471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03252,0.0,0.032787,0.133333,2236.0,213.0,2347.0,111.0,BNZL
142,2022,22914.9,940.0,26278.1,3363.2,0.142857,0.5,0.142857,0.0,0.074074,0.0,0.071429,0.0,0.0,0.0,0.0,0.0,0.230769,0.0,0.230769,0.0,5651.0,441.0,7760.0,2109.0,RKT
143,2023,10012.2,331.5,10596.7,584.5,0.155556,0.0,0.154867,0.333333,0.035714,0.0,0.034188,0.0,0.001502,0.0,0.001387,0.0,0.051948,0.0,0.051948,0.0,2604.0,218.0,2835.0,231.0,RKT
144,2022,3840.25,234.0,4722.75,882.5,0.133333,0.0,0.333333,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020997,0.0,0.01995,0.0,1242.0,159.0,1899.0,657.0,CRH
145,2023,1511.0,108.5,1789.5,278.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011299,0.0,0.011299,0.0,581.0,76.0,814.0,233.0,CRH
146,2022,19293.95,919.4,21855.65,2561.7,0.121212,0.0,0.121212,0.019608,0.0,0.0,0.008097,0.055556,0.008084,0.0,0.012315,0.014663,0.117647,0.0,0.068966,0.05,3927.0,475.0,5029.0,1102.0,HSX
147,2023,9864.0,710.0,10160.0,296.0,0.1,0.0,0.105263,0.111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.086957,0.0,0.086957,0.111111,2360.0,284.0,2454.0,94.0,HSX
148,2022,18491.35,428.5,22595.85,4104.5,0.055556,0.0,0.05,0.068966,0.028169,0.0,0.140351,0.140351,0.0,0.0,0.0,0.0,0.190476,1.0,0.190476,0.052632,3366.0,191.0,4502.0,1136.0,BDEV
149,2023,13719.6,332.5,14601.1,881.5,0.0,0.0,0.0,0.0,0.0,0.0,0.002075,0.004545,0.083333,0.0,0.071429,0.0,0.004762,0.0,0.004762,0.0,2295.0,136.0,2463.0,168.0,BDEV
150,2022,43023.5,1136.5,58376.5,15353.0,0.090909,0.0,0.055556,0.117647,0.5,0.0,0.08,0.040816,0.001104,0.0,0.000721,0.0,0.052632,0.0,0.052632,0.25,10915.0,907.0,14904.0,3989.0,GLEN
151,2023,91604.1,3536.1,127671.6,36067.5,0.005831,0.0,0.009606,0.026954,0.01061,0.0,0.013008,0.026846,0.00314,0.0,0.002452,0.003883,0.019139,0.0,0.014616,0.025424,23938.0,1724.0,33380.0,9442.0,GLEN
152,2022,70223.1,1176.5,73204.85,2981.75,0.058824,0.0,0.058824,0.075,0.004704,0.0,0.025,0.05,0.00713,0.0,0.00713,0.0,0.063492,0.125,0.063492,0.006547,8050.0,521.0,8942.0,892.0,RMV
153,2023,34083.0,595.5,34606.5,523.5,0.02439,0.0,0.02439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013483,0.0,0.013363,0.0,4394.0,274.0,4584.0,190.0,RMV
154,2022,9517.7,346.0,15509.6,5991.9,0.2,0.2,0.125,0.210526,0.032258,0.0,0.05,0.066667,0.0,0.0,0.01032,0.033333,0.078637,0.0,0.075094,0.033333,2499.0,211.0,3855.0,1356.0,FLTR
155,2023,5475.2,246.5,7276.2,1801.0,0.111111,0.142857,0.090909,0.076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111111,0.333333,0.066667,0.0,1455.0,146.0,1878.0,423.0,FLTR
156,2022,8474.5,231.5,9488.0,1013.5,1.0,0.0,1.0,0.333333,0.0,0.0,0.0,0.0,0.010948,0.0,0.01072,0.0,0.028335,0.0,0.038462,0.071429,1904.0,130.0,2491.0,587.0,SMIN
157,2023,9481.4,569.0,10144.1,662.7,0.058824,0.0,0.038835,0.009901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020857,0.065934,0.020619,0.0,1514.0,148.0,1710.0,196.0,SMIN
158,2022,8203.55,351.75,9077.65,874.1,0.125,0.0,0.333333,0.333333,0.021739,0.0,0.021739,0.0,0.0,0.0,0.0,0.0,0.019608,0.0,0.019608,0.0,2438.0,243.0,2921.0,483.0,CTEC
159,2023,3910.0,188.0,4062.0,152.0,0.25,0.086957,0.333333,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068966,0.0,0.060606,0.038462,1236.0,110.0,1298.0,62.0,CTEC
160,2022,16754.45,253.5,18687.45,1933.0,0.333333,0.0,0.333333,0.25,0.030769,0.0,0.026756,0.0,0.002829,0.0,0.003442,0.006079,0.098361,0.0,0.092308,0.0,3084.0,148.0,3748.0,664.0,ABF
161,2023,8427.7,213.5,9234.2,806.5,0.04,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.007117,0.0,0.006472,0.0,0.0,0.0,0.0,0.0,1790.0,96.0,2000.0,210.0,ABF
162,2022,3592.15,210.5,3905.75,313.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006601,0.0,0.005865,0.0625,1263.0,141.0,1446.0,183.0,HLN
163,2023,14340.0,647.5,14569.0,229.0,0.011628,0.0,0.011628,0.0,0.0,0.0,0.0,0.0,0.002003,0.0,0.001999,0.0,0.026144,0.0,0.026144,0.0,6146.0,537.0,6259.0,113.0,HLN
164,2022,5826.2,144.5,6414.2,588.0,0.333333,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.022901,0.0,0.021898,0.0,0.045455,0.0,0.045455,0.0,1126.0,128.0,1436.0,310.0,ANTO
165,2023,2550.0,74.5,2727.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618.0,86.0,704.0,86.0,ANTO
166,2022,161071.65,5048.5,226240.75,65169.1,0.105727,1.0,0.069164,0.046784,0.034783,0.0,0.015686,0.011769,0.013514,0.0,0.009524,0.010235,0.063694,0.033333,0.027162,0.038095,33299.0,2922.0,54335.0,21036.0,RR.
167,2023,99541.9,3021.5,129584.6,30042.7,0.072222,0.2,0.066502,0.059172,0.005034,0.117647,0.009833,0.015748,0.022989,0.0,0.007273,0.002502,0.008114,0.003846,0.005479,0.009615,19755.0,1535.0,29354.0,9599.0,RR.
168,2022,12035.25,401.0,12706.75,671.5,0.25,0.0,0.25,0.102564,0.0,0.0,0.090909,0.090909,0.0,0.0,0.0,0.0,0.022727,0.0,0.021739,0.0,3573.0,219.0,3834.0,261.0,HLMA
169,2023,4498.9,191.0,4792.9,294.0,0.058824,0.0,0.058824,0.047244,0.0,0.0,0.038462,0.038462,0.002587,0.0,0.002554,0.0,0.014925,0.0,0.014925,0.0,1553.0,114.0,1602.0,49.0,HLMA
170,2022,20389.95,885.5,22043.45,1653.5,0.046512,0.0,0.046512,0.043478,0.000537,0.0,0.00051,0.0,0.0,0.0,0.0,0.0,0.151899,0.0,0.116505,0.020202,5364.0,592.0,6413.0,1049.0,AHT
171,2023,9236.5,284.0,9610.0,373.5,0.071429,0.0,0.047619,0.0,0.022222,0.0,0.022222,0.0,0.024691,0.0,0.024691,0.0,0.012195,0.0,0.012195,0.0,2850.0,282.0,3004.0,154.0,AHT
172,2022,58022.95,2090.8,60700.95,2678.0,0.043956,0.153846,0.021505,0.0,0.077612,0.0,0.077612,0.0,0.027778,0.0,0.027778,0.0,0.027939,0.0,0.026184,0.0,5778.0,924.0,6639.0,861.0,NXT
173,2023,14370.0,275.0,15024.7,654.7,0.027491,0.0,0.030303,0.166667,0.110169,0.0,0.102362,0.058824,0.0,0.0,0.0,0.0,0.026667,0.086957,0.022727,0.0,1937.0,159.0,2088.0,151.0,NXT
174,2022,84902.95,2583.5,113569.8,28666.85,0.097933,1.0,0.10464,0.170213,0.030303,0.136364,0.024793,0.021978,0.181818,0.0,0.017094,0.012821,0.0384,0.0,0.030691,0.029851,17149.0,1406.0,30367.0,13218.0,BA.
175,2023,42635.5,1190.0,53369.1,10733.6,0.108108,0.25,0.041322,0.090909,0.05314,0.266667,0.057143,0.078947,0.0,0.0,0.000734,0.002134,0.033058,0.0,0.030488,0.071429,8188.0,690.0,12881.0,4693.0,BA.
176,2022,45926.45,1874.0,53624.4,7697.95,0.153846,0.0,0.25,0.25,0.00191,0.0,0.008197,0.010638,0.035088,0.0,0.025,0.0,0.05,0.0,0.054545,0.292683,9442.0,945.0,11965.0,2523.0,BRBY
177,2023,28091.1,1503.0,32013.9,3922.8,0.0625,0.0,0.111111,0.333333,0.0003,0.0,0.000278,0.0,0.0,0.0,0.0,0.0,0.034783,0.0,0.0625,0.0625,5588.0,486.0,6691.0,1103.0,BRBY
178,2022,9444.0,757.5,12530.0,3086.0,0.166667,0.0,0.166667,0.125,0.0,0.0,0.035714,0.043478,0.0,0.0,1.0,1.0,0.070922,0.0,0.070922,0.0,1675.0,206.0,2818.0,1143.0,JD.
179,2023,999.0,57.5,1136.5,137.5,0.0,0.0,0.0,0.0,0.051282,0.0,0.051282,0.0,0.0,0.0,0.0,0.0,0.102564,0.0,0.102564,0.0,249.0,28.0,305.0,56.0,JD.
180,2022,5225.0,149.0,9060.5,3835.5,0.333333,0.0,0.333333,0.018868,0.072289,0.0,0.08,0.08,0.0,0.0,0.0,0.0,0.105263,0.0,0.108108,0.153846,1614.0,148.0,1975.0,361.0,FRAS
181,2023,597.5,24.0,1155.5,558.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055556,0.055556,0.0,0.0,0.0,0.0,0.0,0.0,0.034483,0.034483,296.0,27.0,339.0,43.0,FRAS
182,2022,4850.95,223.0,5122.95,272.0,0.056338,0.0,0.066667,0.066667,0.0,0.0,0.086957,0.086957,0.0,0.0,0.0,0.0,0.016878,0.0,0.01675,0.0,1054.0,122.0,1290.0,236.0,RS1
183,2023,1185.0,64.5,1641.0,456.0,0.0,0.0,0.002375,0.002375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303,0.0,0.030303,0.001188,443.0,59.0,471.0,28.0,RS1
184,2022,78.5,4.0,107.5,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,14.0,128.0,16.0,BME
185,2023,19.0,0.0,38.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,5.0,66.0,10.0,BME
186,2022,3617212.25,129471.5,6807709.45,3190497.2,0.014862,0.061828,0.009756,0.00625,0.020508,0.108108,0.014401,0.002337,0.017208,0.058266,0.011218,0.006836,0.006071,0.04,0.006016,0.010556,870377.0,56645.0,1892394.0,1022017.0,AAPL
187,2023,1509660.0,50686.8,2634910.3,1125250.3,0.010411,0.06044,0.010115,0.009798,0.009542,0.047085,0.007414,0.004258,0.019917,0.101716,0.016259,0.009582,0.002121,0.018433,0.00309,0.006448,427204.0,26588.0,767406.0,340202.0,AAPL
188,2022,1613061.6,50062.5,2778555.85,1165494.25,0.025974,0.181818,0.01304,0.009036,0.006048,0.034483,0.003645,0.004924,0.050673,0.142857,0.03565,0.017197,0.015902,0.013304,0.004882,0.007594,387563.0,23472.0,768344.0,380781.0,MSFT
189,2023,1291614.3,38035.4,1937666.5,646052.2,0.014019,0.024768,0.01152,0.006113,0.002224,0.019704,0.00128,0.002588,0.05913,0.168743,0.062246,0.071669,0.005194,0.014599,0.005113,0.004922,343217.0,18840.0,549870.0,206653.0,MSFT
190,2022,766487.5,19558.2,2003290.65,1236803.15,0.015016,0.25,0.007396,0.005186,0.021353,0.189655,0.011718,0.004256,0.067721,0.408163,0.070021,0.072399,0.011675,0.007576,0.004237,0.00699,214223.0,10675.0,623639.0,409416.0,AMZN
191,2023,407711.7,9400.7,750025.3,342313.6,0.014552,0.08,0.008497,0.005472,0.015329,0.15311,0.007967,0.001554,0.081907,0.249678,0.078015,0.089851,0.004087,0.083333,0.002763,0.002169,132971.0,8604.0,248964.0,115993.0,AMZN
192,2022,357670.0,14826.15,1329508.45,971838.45,0.049383,0.091324,0.02438,0.011318,0.009965,0.0,0.002671,0.000983,0.021563,0.052632,0.005888,0.003487,0.022727,0.004329,0.012516,0.016872,104422.0,7127.0,418345.0,313923.0,NVDA
193,2023,174613.9,7221.7,788440.6,613826.7,0.031097,0.066667,0.012809,0.004494,0.000345,0.0,0.001068,0.001361,0.033058,0.0,0.009443,0.001788,0.007583,0.069767,0.003489,0.005103,57694.0,3898.0,249703.0,192009.0,NVDA
194,2022,497776.15,12842.95,806680.9,308904.75,0.027641,0.25,0.020899,0.036145,0.014006,0.0,0.009282,0.022288,0.051739,0.422535,0.037406,0.021906,0.135747,0.05,0.102592,0.016628,124441.0,5752.0,248290.0,123849.0,GOOGL
195,2023,435385.4,12370.6,645716.8,210331.4,0.015163,0.031008,0.00891,0.016677,0.025944,0.0,0.022395,0.006993,0.078755,0.257576,0.071548,0.088644,0.031785,0.0,0.020844,0.008488,137965.0,7848.0,217954.0,79989.0,GOOGL
196,2022,2338742.0,60645.75,2888831.45,550089.45,0.010322,0.098592,0.009634,0.028986,0.007684,0.107143,0.006893,0.008414,0.051913,0.516129,0.053736,0.107004,0.023909,0.064865,0.021785,0.017766,371084.0,23222.0,546415.0,175331.0,META
197,2023,1129074.8,35390.0,1151151.0,22076.2,0.010321,0.034762,0.010143,0.062893,0.006064,0.03125,0.006022,0.013514,0.059535,0.222222,0.059598,0.136364,0.003618,0.015198,0.003533,0.088889,186814.0,13553.0,192051.0,5237.0,META
